CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Zipcode
772268058,Existing Customer,46,F,4,Uneducated,Single,16847,Blue,35,5,2,3,2722.0,1473,1249.0,16587
710166783,Existing Customer,49,F,1,Graduate,Married,6084,Blue,36,3,3,0,8228.0,0,8228.0,16807
804820233,Existing Customer,38,M,2,Unknown,Divorced,83365,Blue,33,6,3,2,11777.0,1781,9996.0,16572
708758658,Existing Customer,49,M,4,Graduate,Married,86266,Blue,39,5,1,1,34516.0,543,33973.0,17840
714011358,Existing Customer,38,M,3,Graduate,Divorced,96959,Blue,24,5,1,3,14821.0,0,14821.0,17357
712401033,Existing Customer,36,M,1,Unknown,Single,2068,Blue,23,4,3,1,1438.3,928,510.3,16849
771212508,Existing Customer,34,F,2,Unknown,Single,8505,Blue,21,6,3,4,6131.0,1270,4861.0,16589
821150958,Existing Customer,52,M,5,Graduate,Single,96517,Blue,47,3,1,1,2047.0,665,1382.0,17223
792272658,Existing Customer,40,M,3,Graduate,Single,93388,Blue,34,3,3,4,22380.0,1220,21160.0,17493
809818008,Existing Customer,36,M,3,Uneducated,Married,81712,Blue,31,3,3,5,12893.0,1620,11273.0,16153
803231058,Existing Customer,53,M,3,High School,Single,19040,Blue,47,5,1,1,3351.0,1474,1877.0,18340
715698633,Existing Customer,40,F,2,Unknown,Married,12783,Blue,36,3,1,1,5093.0,2376,2717.0,17337
720450108,Existing Customer,54,M,1,Graduate,Married,50653,Blue,44,5,1,1,1438.3,0,1438.3,17271
719076858,Existing Customer,34,M,4,College,Single,75083,Blue,20,5,1,2,2165.0,1952,213.0,16404
720016308,Existing Customer,62,F,1,Unknown,Single,38243,Blue,54,4,2,2,1927.0,1319,608.0,16649
712443558,Existing Customer,39,F,1,College,Single,171381,Blue,36,6,1,1,22125.0,0,22125.0,18194
711835758,Existing Customer,50,M,3,Graduate,Married,122705,Blue,42,4,5,3,34516.0,2099,32417.0,17152
709284333,Existing Customer,36,M,1,Uneducated,Divorced,178071,Blue,28,6,3,2,5260.0,1116,4144.0,18504
788122533,Existing Customer,56,F,1,Graduate,Married,17552,Blue,48,6,2,2,1438.3,0,1438.3,16746
709206333,Attrited Customer,44,F,4,Graduate,Single,46651,Blue,30,3,4,4,4333.0,0,4333.0,18656
713039808,Existing Customer,45,M,4,College,Married,2159,Blue,32,3,2,1,6637.0,0,6637.0,17363
801700233,Existing Customer,36,M,2,Graduate,Single,120577,Blue,28,4,3,0,3174.0,2462,712.0,18113
716815308,Existing Customer,44,F,2,Uneducated,Married,31568,Blue,36,4,2,5,4396.0,1489,2907.0,18730
821149008,Attrited Customer,52,M,2,Graduate,Single,109095,Blue,48,6,2,4,34516.0,0,34516.0,17323
720580383,Existing Customer,50,F,3,Graduate,Married,37186,Blue,37,3,2,4,1438.3,0,1438.3,16017
780202908,Existing Customer,53,F,2,Graduate,Single,335,Blue,43,3,3,4,6853.0,1480,5373.0,18178
787504158,Existing Customer,36,F,0,Unknown,Married,12392,Blue,24,4,3,2,2570.0,2230,340.0,18373
716183283,Existing Customer,27,F,1,College,Divorced,29558,Blue,15,5,3,2,2166.0,890,1276.0,17849
824168808,Existing Customer,31,F,1,College,Divorced,28218,Blue,27,4,6,3,3647.0,1480,2167.0,18422
712936908,Existing Customer,36,M,3,Unknown,Single,76204,Blue,36,3,1,1,11684.0,1786,9898.0,16144
719855958,Existing Customer,41,M,4,High School,Single,67394,Blue,28,6,1,4,4475.0,0,4475.0,17950
710112933,Existing Customer,28,M,1,Uneducated,Single,61540,Blue,18,6,3,2,16604.0,1716,14888.0,18020
768364233,Existing Customer,59,M,1,High School,Married,59840,Blue,53,6,2,5,5446.0,1885,3561.0,18486
771725808,Existing Customer,43,M,3,Uneducated,Unknown,96256,Blue,31,5,1,4,28700.0,769,27931.0,16703
780686358,Existing Customer,41,M,3,Unknown,Married,68184,Blue,30,3,1,1,2888.0,1676,1212.0,18487
712762758,Existing Customer,46,M,2,Graduate,Married,75394,Blue,34,4,2,0,9451.0,1280,8171.0,17337
714392808,Existing Customer,51,M,3,Unknown,Married,95201,Blue,43,3,4,5,13933.0,1019,12914.0,16219
713089458,Existing Customer,44,M,1,High School,Married,34331,Blue,33,5,2,2,6130.0,808,5322.0,17004
826780683,Existing Customer,40,M,3,Graduate,Married,65415,Blue,36,6,2,2,15008.0,0,15008.0,16241
780251658,Existing Customer,32,M,1,High School,Married,40618,Blue,18,4,1,4,4583.0,1586,2997.0,16654
772273983,Attrited Customer,48,M,4,Uneducated,Single,52995,Blue,37,1,3,4,5268.0,2191,3077.0,16765
737944908,Existing Customer,58,M,2,Unknown,Married,72548,Blue,51,4,2,2,14976.0,1463,13513.0,18085
720688158,Existing Customer,37,F,3,High School,Single,37882,Blue,25,3,2,4,2282.0,0,2282.0,16410
719902908,Attrited Customer,51,M,3,Unknown,Married,108512,Blue,36,3,3,3,5130.0,0,5130.0,18225
771682533,Existing Customer,43,F,3,Unknown,Married,2977,Blue,31,4,3,2,5702.0,0,5702.0,18661
708193008,Existing Customer,41,M,4,Uneducated,Single,99103,Blue,30,3,3,4,14480.0,0,14480.0,18319
772449858,Existing Customer,51,M,3,Graduate,Divorced,54088,Blue,41,5,3,4,7570.0,1388,6182.0,17115
715992558,Existing Customer,52,M,2,Doctorate,Married,92499,Blue,38,4,2,2,12878.0,1628,11250.0,16123
708502908,Existing Customer,61,M,2,High School,Single,71202,Silver,48,5,2,3,26218.0,0,26218.0,16764
720132258,Existing Customer,49,M,3,Post-Graduate,Single,140662,Silver,36,6,1,5,34516.0,1323,33193.0,16576
708704433,Existing Customer,36,F,3,High School,Single,101303,Blue,23,6,3,4,2804.0,2090,714.0,16832
720906033,Existing Customer,35,M,1,Graduate,Married,47365,Blue,25,5,4,4,5801.0,1176,4625.0,16605
719961183,Existing Customer,63,F,0,High School,Married,1453,Blue,53,5,3,2,2271.0,1278,993.0,16811
718838808,Existing Customer,36,F,1,Post-Graduate,Married,9060,Blue,23,6,3,3,3107.0,2354,753.0,18904
710268858,Existing Customer,33,F,4,Graduate,Single,3417,Blue,22,5,1,2,2001.0,1217,784.0,17202
788360283,Existing Customer,33,M,1,Graduate,Single,87634,Blue,26,4,1,0,1438.3,0,1438.3,17674
717914808,Existing Customer,65,M,1,High School,Single,118026,Blue,36,4,3,5,4465.0,703,3762.0,16388
802884933,Existing Customer,61,M,1,Graduate,Married,65484,Blue,55,6,2,3,3264.0,1348,1916.0,16691
714436383,Existing Customer,44,M,4,Graduate,Unknown,90398,Blue,34,4,3,2,26856.0,0,26856.0,17339
718785483,Existing Customer,38,M,1,Doctorate,Single,95765,Silver,29,6,3,3,34516.0,1435,33081.0,16324
708816408,Existing Customer,41,M,4,Uneducated,Single,104450,Blue,32,4,6,3,21756.0,0,21756.0,18138
715363908,Existing Customer,44,F,4,Uneducated,Married,13292,Blue,26,4,1,2,4726.0,1551,3175.0,18664
709163358,Attrited Customer,41,M,5,Unknown,Single,66289,Gold,32,2,3,4,34516.0,2517,31999.0,16368
827643858,Existing Customer,45,F,2,Unknown,Single,17094,Blue,41,6,2,2,5596.0,0,5596.0,17665
711251133,Existing Customer,37,M,0,Post-Graduate,Single,109084,Blue,27,5,2,3,15326.0,0,15326.0,17436
716896833,Existing Customer,51,M,1,Unknown,Single,106967,Blue,38,3,1,4,11373.0,1319,10054.0,16948
789193383,Existing Customer,65,M,0,Uneducated,Single,8970,Blue,54,3,1,5,2644.0,1691,953.0,16639
712801758,Existing Customer,37,F,1,Graduate,Single,52215,Blue,27,6,1,2,2673.0,2517,156.0,16317
719836083,Existing Customer,54,M,4,Unknown,Married,71470,Blue,36,3,4,2,7477.0,1752,5725.0,17504
718291233,Existing Customer,46,M,4,Graduate,Married,118573,Blue,33,5,1,3,16227.0,917,15310.0,17698
718682883,Existing Customer,41,M,2,Unknown,Single,111712,Blue,34,3,3,1,19110.0,2449,16661.0,16819
771503958,Existing Customer,49,M,2,Unknown,Single,56949,Blue,37,5,1,3,2993.0,1265,1728.0,17766
771960708,Existing Customer,51,M,2,Graduate,Married,87252,Blue,40,3,2,4,3290.0,2461,829.0,16823
717427983,Existing Customer,50,F,3,High School,Single,37277,Silver,39,4,3,4,11176.0,2422,8754.0,17646
712737108,Existing Customer,48,F,4,High School,Married,150650,Blue,36,4,1,2,21416.0,0,21416.0,17276
771599283,Existing Customer,53,M,2,Graduate,Married,92781,Blue,41,3,2,5,2492.0,1668,824.0,16514
717237708,Existing Customer,54,M,2,Post-Graduate,Single,62807,Blue,38,3,3,5,14265.0,1878,12387.0,16783
710703708,Existing Customer,46,F,4,Unknown,Single,54345,Silver,35,6,3,2,16985.0,968,16017.0,18431
712513458,Existing Customer,47,F,4,High School,Single,35119,Blue,38,4,1,4,7469.0,1899,5570.0,18283
709690158,Existing Customer,52,F,4,Graduate,Married,30990,Blue,36,6,1,2,4592.0,2517,2075.0,18573
709959858,Existing Customer,43,F,4,Graduate,Single,36856,Blue,32,6,3,4,4341.0,0,4341.0,17897
720683958,Existing Customer,41,M,4,Uneducated,Divorced,80815,Gold,36,6,2,2,34516.0,0,34516.0,17140
780704358,Existing Customer,34,M,3,Post-Graduate,Unknown,69995,Silver,23,4,3,0,27710.0,0,27710.0,17966
717843783,Existing Customer,33,F,1,College,Single,9019,Silver,17,4,3,2,13431.0,1583,11848.0,18972
718318383,Existing Customer,49,M,1,High School,Unknown,73606,Blue,36,6,3,4,2645.0,1499,1146.0,18059
708849858,Existing Customer,44,M,3,Doctorate,Single,196631,Blue,35,4,1,5,14028.0,1435,12593.0,16113
712652283,Existing Customer,36,M,1,Uneducated,Divorced,118036,Blue,28,4,1,3,34516.0,774,33742.0,17847
793461933,Existing Customer,37,M,3,High School,Single,115177,Blue,31,4,2,4,5699.0,1006,4693.0,18568
720084183,Existing Customer,46,M,3,Unknown,Divorced,132403,Blue,34,5,2,4,16284.0,0,16284.0,17941
767114958,Existing Customer,65,M,0,Uneducated,Single,34921,Blue,56,4,2,2,3226.0,2073,1153.0,17971
709216533,Existing Customer,52,M,2,College,Married,104483,Blue,36,6,3,4,2803.0,778,2025.0,17346
720897783,Existing Customer,50,M,1,Uneducated,Married,149550,Blue,30,6,2,5,34516.0,2010,32506.0,16481
773503308,Existing Customer,59,M,1,Uneducated,Single,7881,Blue,53,5,5,4,2192.0,1569,623.0,16551
719963433,Existing Customer,37,F,3,Unknown,Single,36474,Blue,29,3,2,2,8318.0,1945,6373.0,16545
708139833,Attrited Customer,40,M,3,Graduate,Unknown,67151,Blue,30,4,2,3,6391.0,0,6391.0,16552
710664558,Existing Customer,40,F,3,High School,Married,17259,Blue,31,5,2,4,4736.0,945,3791.0,16250
713687508,Existing Customer,59,M,1,Doctorate,Single,65605,Blue,49,5,2,4,9944.0,1606,8338.0,17703
816312633,Existing Customer,52,F,3,College,Married,55962,Blue,47,6,3,3,4717.0,0,4717.0,16868
712019883,Existing Customer,43,F,4,Unknown,Unknown,173790,Blue,34,5,3,3,12778.0,1528,11250.0,17263
718216008,Existing Customer,48,M,3,Graduate,Married,67967,Blue,38,5,2,3,16920.0,2157,14763.0,16651
718345233,Existing Customer,45,F,2,Graduate,Unknown,39692,Blue,35,6,3,3,3240.0,2517,723.0,18455
771228183,Existing Customer,30,F,0,Graduate,Divorced,5506,Blue,17,4,1,3,4704.0,0,4704.0,18520
789430083,Existing Customer,41,F,5,High School,Single,42104,Blue,32,6,1,2,14987.0,1425,13562.0,18286
779524833,Existing Customer,51,M,1,Unknown,Single,82540,Blue,34,4,3,3,3554.0,1563,1991.0,18510
823621083,Existing Customer,46,M,3,Graduate,Married,124642,Blue,42,3,3,4,9227.0,938,8289.0,18460
715563558,Existing Customer,50,M,1,Unknown,Married,161249,Blue,40,3,3,2,7522.0,1057,6465.0,18858
715424283,Existing Customer,31,F,0,College,Married,4622,Blue,21,5,2,2,1677.0,0,1677.0,18043
807209808,Existing Customer,48,M,1,High School,Single,65149,Blue,40,6,2,2,2319.0,1630,689.0,18058
716578158,Existing Customer,39,F,1,Unknown,Married,35273,Blue,29,6,2,5,2722.0,1592,1130.0,17582
708911508,Existing Customer,50,F,2,Unknown,Married,10762,Blue,39,3,3,2,2046.0,0,2046.0,16947
717332733,Existing Customer,47,M,4,Unknown,Single,85326,Silver,37,5,2,4,34516.0,0,34516.0,16975
710681808,Existing Customer,53,M,3,High School,Single,106637,Blue,42,6,3,3,18531.0,1548,16983.0,16727
708740808,Existing Customer,45,M,4,Graduate,Married,50222,Blue,36,5,3,4,4112.0,0,4112.0,18457
711728208,Existing Customer,46,M,4,Graduate,Single,183566,Blue,34,4,1,2,34516.0,0,34516.0,16709
720562008,Existing Customer,34,M,2,Graduate,Single,107107,Silver,22,4,3,3,34516.0,1263,33253.0,18583
709012083,Existing Customer,39,M,1,Uneducated,Married,23888,Blue,28,3,3,4,4683.0,2514,2169.0,17114
771073908,Existing Customer,62,M,0,Unknown,Married,49719,Blue,48,4,1,2,1438.3,0,1438.3,16270
718174908,Existing Customer,53,F,3,Uneducated,Married,8258,Blue,36,4,3,2,4224.0,2417,1807.0,18120
709550958,Existing Customer,51,M,3,Graduate,Married,67304,Blue,32,3,1,4,7133.0,0,7133.0,16515
720411183,Existing Customer,34,F,1,High School,Single,167671,Blue,22,6,1,0,10253.0,1857,8396.0,16800
720776508,Existing Customer,44,F,2,Doctorate,Single,54099,Blue,25,4,3,2,4210.0,0,4210.0,18490
755615208,Existing Customer,49,M,3,High School,Single,186926,Blue,42,5,3,2,12630.0,1822,10808.0,18887
708147108,Existing Customer,26,M,0,Graduate,Divorced,66428,Blue,36,6,1,3,21084.0,2517,18567.0,16081
827476983,Attrited Customer,56,F,2,College,Single,34401,Blue,52,3,5,1,3639.0,2178,1461.0,18147
716682258,Existing Customer,52,M,1,High School,Divorced,181473,Blue,36,4,3,5,31945.0,1591,30354.0,18754
708563433,Attrited Customer,65,F,0,High School,Single,11784,Blue,56,3,6,3,5894.0,477,5417.0,17887
772277508,Existing Customer,65,F,1,Unknown,Single,36173,Blue,54,4,2,2,2209.0,0,2209.0,18776
712515558,Existing Customer,35,M,1,College,Single,75622,Blue,26,3,2,3,23447.0,1515,21932.0,17195
719342808,Existing Customer,48,M,3,Graduate,Single,88749,Blue,30,4,2,3,4180.0,688,3492.0,16544
788957358,Existing Customer,53,F,1,Graduate,Single,48457,Blue,39,3,3,2,4930.0,2227,2703.0,18215
778386033,Existing Customer,38,M,3,Uneducated,Married,64468,Blue,18,6,3,4,3417.0,1749,1668.0,16057
820060758,Existing Customer,50,F,1,College,Single,18214,Blue,45,4,2,4,4785.0,1965,2820.0,18428
713271708,Existing Customer,46,M,3,Uneducated,Married,3466,Silver,33,5,2,2,12685.0,0,12685.0,17886
720555483,Existing Customer,48,M,3,Graduate,Single,90527,Blue,35,3,3,3,21374.0,0,21374.0,18378
709405758,Existing Customer,36,M,2,Graduate,Married,71368,Blue,28,4,3,2,1911.0,1217,694.0,16444
769463433,Existing Customer,41,F,2,Post-Graduate,Single,31771,Blue,35,6,3,2,8666.0,0,8666.0,17156
786087633,Existing Customer,60,M,0,Unknown,Married,67408,Blue,54,4,1,0,2759.0,2501,258.0,17993
738627708,Attrited Customer,49,F,2,Unknown,Single,165369,Blue,41,5,3,4,5984.0,0,5984.0,18149
719527833,Existing Customer,45,F,4,High School,Unknown,80945,Blue,36,6,3,3,23000.0,1097,21903.0,17911
715921758,Existing Customer,36,M,2,College,Single,73946,Blue,25,5,3,2,1438.3,0,1438.3,17114
717280158,Existing Customer,49,M,3,Graduate,Married,31355,Blue,36,3,3,5,2976.0,1817,1159.0,16677
714179658,Existing Customer,43,M,3,High School,Single,189020,Blue,36,3,1,3,34516.0,0,34516.0,18671
806637558,Existing Customer,58,M,1,High School,Married,69701,Blue,53,5,2,5,1438.3,0,1438.3,16907
714828708,Existing Customer,46,M,0,High School,Divorced,118695,Blue,36,3,1,4,16099.0,0,16099.0,18110
711989358,Existing Customer,50,M,2,Graduate,Single,111803,Blue,36,4,2,1,19595.0,1187,18408.0,18794
720188508,Existing Customer,43,M,4,Graduate,Single,79306,Blue,25,3,2,4,13193.0,1749,11444.0,16556
719528958,Existing Customer,57,F,3,College,Single,50631,Blue,36,3,1,3,8184.0,1508,6676.0,17591
713110908,Existing Customer,30,M,1,Unknown,Married,9422,Blue,13,3,6,5,2607.0,1966,641.0,18400
721179708,Existing Customer,48,F,2,Unknown,Married,32418,Blue,37,4,2,3,5758.0,0,5758.0,17392
716363658,Existing Customer,51,M,2,Doctorate,Single,177489,Blue,36,4,2,5,25873.0,582,25291.0,17984
711443808,Existing Customer,46,M,2,Unknown,Divorced,61989,Blue,37,6,1,1,2695.0,1657,1038.0,16665
778952058,Existing Customer,46,M,3,College,Married,81202,Blue,32,4,2,5,20860.0,1496,19364.0,16059
713642133,Existing Customer,45,M,4,Unknown,Married,51234,Blue,30,6,3,3,1892.0,1049,843.0,18642
778908783,Existing Customer,52,M,3,College,Married,82006,Blue,33,3,3,4,27751.0,1018,26733.0,18698
778170633,Existing Customer,48,M,5,Graduate,Married,84962,Blue,38,6,2,2,34516.0,657,33859.0,16497
714670533,Existing Customer,47,M,3,Unknown,Single,81323,Blue,37,3,1,5,24580.0,2517,22063.0,17649
771833433,Attrited Customer,49,M,2,High School,Married,93408,Blue,38,3,2,4,29893.0,0,29893.0,18782
772758783,Existing Customer,43,M,1,Unknown,Married,92883,Blue,33,5,1,5,21165.0,735,20430.0,16023
788959758,Existing Customer,47,F,4,Uneducated,Single,51322,Blue,33,3,2,1,9148.0,561,8587.0,16452
716878533,Existing Customer,55,M,2,Unknown,Married,100500,Blue,46,4,1,1,10979.0,1889,9090.0,18210
713267133,Existing Customer,41,F,5,Post-Graduate,Married,35191,Blue,33,3,1,2,6519.0,851,5668.0,17762
716263533,Existing Customer,44,M,5,High School,Married,115552,Blue,36,3,2,2,2509.0,1464,1045.0,18670
719026383,Existing Customer,35,F,2,Uneducated,Married,30033,Blue,36,3,1,3,2664.0,0,2664.0,17457
821755233,Existing Customer,40,F,2,Unknown,Married,173911,Blue,28,5,5,2,14999.0,1123,13876.0,18696
709683633,Existing Customer,32,F,1,High School,Single,15084,Silver,13,4,1,2,10332.0,948,9384.0,18256
714318033,Existing Customer,50,M,4,Unknown,Married,63219,Blue,36,5,1,4,10226.0,1638,8588.0,18019
828291858,Attrited Customer,38,M,3,College,Single,70342,Blue,34,6,3,4,12050.0,1821,10229.0,17969
779647608,Existing Customer,39,M,2,High School,Single,151460,Blue,22,5,2,2,26124.0,0,26124.0,18904
787605558,Existing Customer,48,F,3,Graduate,Divorced,22769,Blue,31,6,2,2,9816.0,0,9816.0,16787
771534408,Existing Customer,52,F,2,College,Single,24339,Blue,40,4,3,3,2783.0,2379,404.0,18614
716219808,Existing Customer,49,M,3,Graduate,Unknown,75304,Blue,36,5,2,3,15942.0,0,15942.0,17741
715690908,Existing Customer,46,F,3,Graduate,Single,27612,Silver,39,4,3,2,12222.0,1260,10962.0,18628
789125733,Existing Customer,38,F,4,Doctorate,Married,23341,Blue,26,4,2,4,4002.0,1402,2600.0,17808
717271983,Existing Customer,60,M,0,College,Single,93190,Silver,53,6,3,2,34516.0,1388,33128.0,18381
709695333,Existing Customer,48,M,2,High School,Single,104889,Blue,36,3,2,4,10227.0,1695,8532.0,17077
712233183,Existing Customer,45,F,2,Graduate,Single,26364,Blue,34,3,3,1,4265.0,1622,2643.0,18410
716645883,Existing Customer,47,M,2,Unknown,Unknown,67153,Blue,36,3,2,2,13867.0,0,13867.0,16989
711762408,Existing Customer,43,M,2,Doctorate,Divorced,45256,Blue,34,4,1,2,2243.0,0,2243.0,16341
818305008,Existing Customer,41,F,2,Graduate,Married,49970,Blue,36,6,1,3,11239.0,1375,9864.0,16955
788159433,Existing Customer,53,M,2,Unknown,Single,64725,Blue,45,5,1,2,22558.0,818,21740.0,17731
709104333,Existing Customer,50,M,5,Post-Graduate,Married,147551,Silver,36,5,2,4,34516.0,891,33625.0,16035
708112008,Existing Customer,56,M,2,Graduate,Married,80618,Blue,36,4,2,3,23510.0,1049,22461.0,17290
714731208,Existing Customer,63,F,0,Uneducated,Unknown,41000,Blue,55,6,2,2,1651.0,1433,218.0,18978
710006958,Existing Customer,53,F,1,High School,Single,21264,Blue,41,6,2,2,8693.0,796,7897.0,17654
815062383,Existing Customer,35,F,2,High School,Married,8476,Blue,30,3,3,1,4549.0,1193,3356.0,18925
778447908,Existing Customer,51,M,2,College,Married,112058,Blue,33,3,1,2,3558.0,0,3558.0,17576
720725058,Attrited Customer,51,F,1,Graduate,Single,20730,Blue,37,1,3,4,7176.0,0,7176.0,16474
803415183,Existing Customer,44,M,3,Unknown,Single,98338,Silver,38,3,3,1,34516.0,657,33859.0,18265
708582858,Existing Customer,38,M,3,Graduate,Single,61986,Blue,25,3,3,4,18293.0,0,18293.0,17971
779833908,Existing Customer,40,F,2,Graduate,Divorced,147973,Blue,23,6,2,1,18332.0,1376,16956.0,17599
818687958,Existing Customer,48,M,2,Graduate,Divorced,114469,Blue,43,5,3,2,6383.0,1436,4947.0,18330
708714108,Existing Customer,42,F,3,High School,Single,32200,Silver,31,5,2,3,13441.0,2517,10924.0,17336
754872333,Existing Customer,50,M,2,Graduate,Married,160459,Blue,43,3,1,3,20114.0,0,20114.0,16360
718637208,Existing Customer,54,F,2,Graduate,Single,26193,Blue,43,3,2,1,2019.0,1387,632.0,17095
816772908,Existing Customer,38,M,3,High School,Single,62096,Silver,33,6,1,2,34516.0,1793,32723.0,17471
711935283,Attrited Customer,55,M,5,Post-Graduate,Single,94319,Blue,47,3,1,4,1438.3,0,1438.3,17675
716950758,Attrited Customer,46,M,4,High School,Married,67150,Blue,36,1,3,2,8017.0,0,8017.0,16323
716497908,Existing Customer,49,F,1,Doctorate,Married,197444,Blue,36,3,1,2,8519.0,0,8519.0,16928
809358708,Existing Customer,38,M,3,Unknown,Single,90547,Blue,33,6,2,2,34516.0,2135,32381.0,16274
716037708,Existing Customer,50,M,0,Uneducated,Divorced,74846,Blue,39,6,3,3,9474.0,1021,8453.0,18532
717804783,Existing Customer,40,F,3,Graduate,Single,29445,Blue,27,5,3,4,6587.0,824,5763.0,18169
715338783,Existing Customer,32,M,1,High School,Single,71327,Blue,36,4,2,2,2999.0,0,2999.0,17842
779645658,Existing Customer,49,M,3,Graduate,Single,67713,Blue,32,3,1,4,7154.0,1472,5682.0,17750
787565433,Existing Customer,53,M,2,Post-Graduate,Married,103881,Blue,43,4,2,4,4039.0,1397,2642.0,17085
717287883,Existing Customer,57,M,3,Graduate,Married,105586,Blue,46,6,2,3,5516.0,2517,2999.0,16193
715746633,Existing Customer,64,F,0,Graduate,Single,28015,Blue,54,3,1,2,5577.0,689,4888.0,16222
720635883,Existing Customer,34,M,3,Unknown,Unknown,81907,Blue,24,6,3,3,8628.0,1500,7128.0,17311
710077008,Existing Customer,43,M,2,Uneducated,Single,132881,Blue,33,5,3,1,30137.0,1368,28769.0,18975
804437658,Existing Customer,42,F,3,Doctorate,Married,7212,Blue,36,4,2,1,9778.0,2154,7624.0,18707
780000258,Existing Customer,48,M,3,Uneducated,Single,196955,Blue,38,4,2,5,20912.0,0,20912.0,17618
825785508,Existing Customer,49,M,3,High School,Single,187626,Blue,45,3,2,2,14699.0,1049,13650.0,16604
720252858,Existing Customer,57,M,3,College,Single,75854,Blue,36,6,3,2,10350.0,0,10350.0,16341
710017758,Existing Customer,44,M,4,Graduate,Single,46428,Blue,36,5,2,3,11346.0,0,11346.0,16517
